426.800018 416.471222
426.800018 416.508667
426.800018 416.603333
427.000000 416.692139
426.800018 416.741638
426.800018 416.758057
426.800018 416.766144
426.800018 416.810547
426.800018 416.841858
426.800018 416.880829
426.800018 416.927277
426.800018 416.983429
426.800018 417.040802
426.800018 417.153412
426.399994 417.256805
423.800018 414.091705
423.800018 386.301178
423.800018 372.791656
423.800018 367.288940
423.800018 361.498688
423.800018 355.086975
423.800018 348.348541
423.800018 340.917328
423.800018 332.301514
423.800018 323.863647
423.800018 313.366333
423.800018 297.483795
423.800018 279.487274
423.800018 259.299194
423.800018 241.432617
423.800018 226.612885
423.800018 211.445694
423.800018 195.874390
423.800018 186.257706
423.800018 181.520157
423.800018 174.351593
423.800018 167.791733
423.800018 163.966354
423.800018 161.882065
423.800018 160.582870
423.800018 158.726089
423.800018 158.726089
423.800018 158.726089
423.800018 158.469742
423.800018 154.953552
423.800018 149.595261
424.600006 147.203537
425.000000 147.203537
423.800018 144.477692
423.800018 140.360641
423.800018 136.478882
423.800018 133.791229
424.399994 132.318542
423.800018 131.015228
423.800018 130.354370
423.800018 129.742828
424.600006 129.389816
423.800018 129.124969
424.399994 133.010315
423.800018 131.901291
423.800018 130.648010
424.600006 130.507980
425.600006 130.507980
423.800018 130.342987
423.800018 129.719391
423.800018 129.380020
423.800018 129.283371
423.800018 129.089554
423.800018 129.021820
424.399994 128.971329
423.800018 128.971329
425.600006 128.971329
425.399994 128.971329
425.200012 128.971329
